id_cliente,nome_cliente,email_cliente,pais
3873,Cliente 3873,cliente3873@exemplo.com,Espanha
3874,Cliente 3874,cliente3874@exemplo.com,Espanha
3875,Cliente 3875,cliente3875@exemplo.com,EUA
3876,Cliente 3876,cliente3876@exemplo.com,Portugal
3877,Cliente 3877,cliente3877@exemplo.com,Chile
3878,Cliente 3878,cliente3878@exemplo.com,Argentina
3879,Cliente 3879,cliente3879@exemplo.com,Argentina
3880,Cliente 3880,cliente3880@exemplo.com,Espanha
3881,Cliente 3881,cliente3881@exemplo.com,Colômbia
3882,Cliente 3882,cliente3882@exemplo.com,Portugal
3883,Cliente 3883,cliente3883@exemplo.com,Portugal
3884,Cliente 3884,cliente3884@exemplo.com,Peru
3885,Cliente 3885,cliente3885@exemplo.com,Chile
3886,Cliente 3886,cliente3886@exemplo.com,México
3887,Cliente 3887,cliente3887@exemplo.com,Colômbia
3888,Cliente 3888,cliente3888@exemplo.com,Espanha
3889,Cliente 3889,cliente3889@exemplo.com,México
3890,Cliente 3890,cliente3890@exemplo.com,Peru
3891,Cliente 3891,cliente3891@exemplo.com,Argentina
3892,Cliente 3892,cliente3892@exemplo.com,Argentina
3893,Cliente 3893,cliente3893@exemplo.com,Chile
3894,Cliente 3894,cliente3894@exemplo.com,Espanha
3895,Cliente 3895,cliente3895@exemplo.com,Peru
3896,Cliente 3896,cliente3896@exemplo.com,Brasil
3897,Cliente 3897,cliente3897@exemplo.com,Brasil
3898,Cliente 3898,cliente3898@exemplo.com,México
3899,Cliente 3899,cliente3899@exemplo.com,Argentina
3900,Cliente 3900,cliente3900@exemplo.com,Brasil
3901,Cliente 3901,cliente3901@exemplo.com,EUA
3902,Cliente 3902,cliente3902@exemplo.com,Espanha
3903,Cliente 3903,cliente3903@exemplo.com,Colômbia
3904,Cliente 3904,cliente3904@exemplo.com,Colômbia
3905,Cliente 3905,cliente3905@exemplo.com,EUA
3906,Cliente 3906,cliente3906@exemplo.com,Canadá
3907,Cliente 3907,cliente3907@exemplo.com,México
3908,Cliente 3908,cliente3908@exemplo.com,Canadá
3909,Cliente 3909,cliente3909@exemplo.com,Colômbia
3910,Cliente 3910,cliente3910@exemplo.com,Peru
3911,Cliente 3911,cliente3911@exemplo.com,Espanha
3912,Cliente 3912,cliente3912@exemplo.com,México
3913,Cliente 3913,cliente3913@exemplo.com,Colômbia
3914,Cliente 3914,cliente3914@exemplo.com,Portugal
3915,Cliente 3915,cliente3915@exemplo.com,Espanha
3916,Cliente 3916,cliente3916@exemplo.com,Peru
3917,Cliente 3917,cliente3917@exemplo.com,Portugal
3918,Cliente 3918,cliente3918@exemplo.com,Canadá
3919,Cliente 3919,cliente3919@exemplo.com,EUA
3920,Cliente 3920,cliente3920@exemplo.com,Canadá
3921,Cliente 3921,cliente3921@exemplo.com,EUA
3922,Cliente 3922,cliente3922@exemplo.com,EUA
3923,Cliente 3923,cliente3923@exemplo.com,Chile
3924,Cliente 3924,cliente3924@exemplo.com,Argentina
3925,Cliente 3925,cliente3925@exemplo.com,EUA
3926,Cliente 3926,cliente3926@exemplo.com,Portugal
3927,Cliente 3927,cliente3927@exemplo.com,Argentina
3928,Cliente 3928,cliente3928@exemplo.com,Espanha
3929,Cliente 3929,cliente3929@exemplo.com,Argentina
3930,Cliente 3930,cliente3930@exemplo.com,Peru
3931,Cliente 3931,cliente3931@exemplo.com,Espanha
3932,Cliente 3932,cliente3932@exemplo.com,Colômbia
3933,Cliente 3933,cliente3933@exemplo.com,Argentina
3934,Cliente 3934,cliente3934@exemplo.com,Canadá
3935,Cliente 3935,cliente3935@exemplo.com,Chile
3936,Cliente 3936,cliente3936@exemplo.com,Argentina
3937,Cliente 3937,cliente3937@exemplo.com,México
3938,Cliente 3938,cliente3938@exemplo.com,México
3939,Cliente 3939,cliente3939@exemplo.com,Portugal
3940,Cliente 3940,cliente3940@exemplo.com,Argentina
3941,Cliente 3941,cliente3941@exemplo.com,Peru
3942,Cliente 3942,cliente3942@exemplo.com,Chile
3943,Cliente 3943,cliente3943@exemplo.com,Peru
3944,Cliente 3944,cliente3944@exemplo.com,Chile
3945,Cliente 3945,cliente3945@exemplo.com,Peru
3946,Cliente 3946,cliente3946@exemplo.com,Portugal
3947,Cliente 3947,cliente3947@exemplo.com,Espanha
3948,Cliente 3948,cliente3948@exemplo.com,Portugal
3949,Cliente 3949,cliente3949@exemplo.com,Chile
3950,Cliente 3950,cliente3950@exemplo.com,EUA
3951,Cliente 3951,cliente3951@exemplo.com,Espanha
3952,Cliente 3952,cliente3952@exemplo.com,Argentina
3953,Cliente 3953,cliente3953@exemplo.com,Peru
3954,Cliente 3954,cliente3954@exemplo.com,EUA
3955,Cliente 3955,cliente3955@exemplo.com,Espanha
3956,Cliente 3956,cliente3956@exemplo.com,EUA
3957,Cliente 3957,cliente3957@exemplo.com,Portugal
3958,Cliente 3958,cliente3958@exemplo.com,Portugal
3959,Cliente 3959,cliente3959@exemplo.com,Chile
3960,Cliente 3960,cliente3960@exemplo.com,México
3961,Cliente 3961,cliente3961@exemplo.com,Colômbia
3962,Cliente 3962,cliente3962@exemplo.com,Brasil
3963,Cliente 3963,cliente3963@exemplo.com,Canadá
3964,Cliente 3964,cliente3964@exemplo.com,México
3965,Cliente 3965,cliente3965@exemplo.com,Brasil
3966,Cliente 3966,cliente3966@exemplo.com,Canadá
3967,Cliente 3967,cliente3967@exemplo.com,Portugal
3968,Cliente 3968,cliente3968@exemplo.com,México
3969,Cliente 3969,cliente3969@exemplo.com,México
3970,Cliente 3970,cliente3970@exemplo.com,Portugal
3971,Cliente 3971,cliente3971@exemplo.com,México
3972,Cliente 3972,cliente3972@exemplo.com,Peru
3973,Cliente 3973,cliente3973@exemplo.com,EUA
3974,Cliente 3974,cliente3974@exemplo.com,Argentina
3975,Cliente 3975,cliente3975@exemplo.com,EUA
3976,Cliente 3976,cliente3976@exemplo.com,México
3977,Cliente 3977,cliente3977@exemplo.com,México
3978,Cliente 3978,cliente3978@exemplo.com,Canadá
3979,Cliente 3979,cliente3979@exemplo.com,Argentina
3980,Cliente 3980,cliente3980@exemplo.com,Chile
3981,Cliente 3981,cliente3981@exemplo.com,Colômbia
3982,Cliente 3982,cliente3982@exemplo.com,Brasil
3983,Cliente 3983,cliente3983@exemplo.com,EUA
3984,Cliente 3984,cliente3984@exemplo.com,Brasil
3985,Cliente 3985,cliente3985@exemplo.com,Argentina
3986,Cliente 3986,cliente3986@exemplo.com,Peru
3987,Cliente 3987,cliente3987@exemplo.com,Chile
3988,Cliente 3988,cliente3988@exemplo.com,Espanha
3989,Cliente 3989,cliente3989@exemplo.com,Canadá
3990,Cliente 3990,cliente3990@exemplo.com,Canadá
3991,Cliente 3991,cliente3991@exemplo.com,Colômbia
3992,Cliente 3992,cliente3992@exemplo.com,Brasil
3993,Cliente 3993,cliente3993@exemplo.com,Argentina
3994,Cliente 3994,cliente3994@exemplo.com,Brasil
3995,Cliente 3995,cliente3995@exemplo.com,Chile
3996,Cliente 3996,cliente3996@exemplo.com,Espanha
3997,Cliente 3997,cliente3997@exemplo.com,Brasil
3998,Cliente 3998,cliente3998@exemplo.com,Chile
3999,Cliente 3999,cliente3999@exemplo.com,Portugal
4000,Cliente 4000,cliente4000@exemplo.com,Brasil
4001,Cliente 4001,cliente4001@exemplo.com,Colômbia
4002,Cliente 4002,cliente4002@exemplo.com,Peru
4003,Cliente 4003,cliente4003@exemplo.com,Peru
4004,Cliente 4004,cliente4004@exemplo.com,Chile
4005,Cliente 4005,cliente4005@exemplo.com,EUA
4006,Cliente 4006,cliente4006@exemplo.com,EUA
4007,Cliente 4007,cliente4007@exemplo.com,Brasil
4008,Cliente 4008,cliente4008@exemplo.com,México
4009,Cliente 4009,cliente4009@exemplo.com,Colômbia
4010,Cliente 4010,cliente4010@exemplo.com,Colômbia
4011,Cliente 4011,cliente4011@exemplo.com,Brasil
4012,Cliente 4012,cliente4012@exemplo.com,Canadá
4013,Cliente 4013,cliente4013@exemplo.com,Canadá
4014,Cliente 4014,cliente4014@exemplo.com,Canadá
4015,Cliente 4015,cliente4015@exemplo.com,Chile
4016,Cliente 4016,cliente4016@exemplo.com,Brasil
4017,Cliente 4017,cliente4017@exemplo.com,Peru
4018,Cliente 4018,cliente4018@exemplo.com,México
4019,Cliente 4019,cliente4019@exemplo.com,Argentina
4020,Cliente 4020,cliente4020@exemplo.com,Brasil
4021,Cliente 4021,cliente4021@exemplo.com,EUA
4022,Cliente 4022,cliente4022@exemplo.com,Peru
4023,Cliente 4023,cliente4023@exemplo.com,Brasil
4024,Cliente 4024,cliente4024@exemplo.com,Portugal
4025,Cliente 4025,cliente4025@exemplo.com,Peru
4026,Cliente 4026,cliente4026@exemplo.com,Portugal
4027,Cliente 4027,cliente4027@exemplo.com,Chile
4028,Cliente 4028,cliente4028@exemplo.com,Colômbia
4029,Cliente 4029,cliente4029@exemplo.com,Argentina
4030,Cliente 4030,cliente4030@exemplo.com,Espanha
4031,Cliente 4031,cliente4031@exemplo.com,Chile
4032,Cliente 4032,cliente4032@exemplo.com,Portugal
4033,Cliente 4033,cliente4033@exemplo.com,EUA
4034,Cliente 4034,cliente4034@exemplo.com,Colômbia
4035,Cliente 4035,cliente4035@exemplo.com,Argentina
4036,Cliente 4036,cliente4036@exemplo.com,México
4037,Cliente 4037,cliente4037@exemplo.com,EUA
4038,Cliente 4038,cliente4038@exemplo.com,Brasil
4039,Cliente 4039,cliente4039@exemplo.com,Argentina
4040,Cliente 4040,cliente4040@exemplo.com,Colômbia
4041,Cliente 4041,cliente4041@exemplo.com,Portugal
4042,Cliente 4042,cliente4042@exemplo.com,Espanha
4043,Cliente 4043,cliente4043@exemplo.com,Peru
4044,Cliente 4044,cliente4044@exemplo.com,EUA
4045,Cliente 4045,cliente4045@exemplo.com,México
4046,Cliente 4046,cliente4046@exemplo.com,Peru
4047,Cliente 4047,cliente4047@exemplo.com,México
4048,Cliente 4048,cliente4048@exemplo.com,EUA
4049,Cliente 4049,cliente4049@exemplo.com,Espanha
4050,Cliente 4050,cliente4050@exemplo.com,Brasil
4051,Cliente 4051,cliente4051@exemplo.com,Brasil
4052,Cliente 4052,cliente4052@exemplo.com,Peru
4053,Cliente 4053,cliente4053@exemplo.com,México
4054,Cliente 4054,cliente4054@exemplo.com,EUA
4055,Cliente 4055,cliente4055@exemplo.com,Canadá
4056,Cliente 4056,cliente4056@exemplo.com,Canadá
4057,Cliente 4057,cliente4057@exemplo.com,Espanha
4058,Cliente 4058,cliente4058@exemplo.com,México
4059,Cliente 4059,cliente4059@exemplo.com,Chile
4060,Cliente 4060,cliente4060@exemplo.com,Peru
4061,Cliente 4061,cliente4061@exemplo.com,Espanha
4062,Cliente 4062,cliente4062@exemplo.com,Peru
4063,Cliente 4063,cliente4063@exemplo.com,Portugal
4064,Cliente 4064,cliente4064@exemplo.com,Argentina
4065,Cliente 4065,cliente4065@exemplo.com,Colômbia
4066,Cliente 4066,cliente4066@exemplo.com,México
4067,Cliente 4067,cliente4067@exemplo.com,Espanha
4068,Cliente 4068,cliente4068@exemplo.com,EUA
4069,Cliente 4069,cliente4069@exemplo.com,Peru
4070,Cliente 4070,cliente4070@exemplo.com,Espanha
4071,Cliente 4071,cliente4071@exemplo.com,Canadá
4072,Cliente 4072,cliente4072@exemplo.com,EUA
4073,Cliente 4073,cliente4073@exemplo.com,Canadá
4074,Cliente 4074,cliente4074@exemplo.com,Canadá
4075,Cliente 4075,cliente4075@exemplo.com,Portugal
4076,Cliente 4076,cliente4076@exemplo.com,Canadá
4077,Cliente 4077,cliente4077@exemplo.com,Colômbia
4078,Cliente 4078,cliente4078@exemplo.com,Argentina
4079,Cliente 4079,cliente4079@exemplo.com,Brasil
4080,Cliente 4080,cliente4080@exemplo.com,México
4081,Cliente 4081,cliente4081@exemplo.com,Canadá
4082,Cliente 4082,cliente4082@exemplo.com,Portugal
4083,Cliente 4083,cliente4083@exemplo.com,Brasil
4084,Cliente 4084,cliente4084@exemplo.com,Brasil
4085,Cliente 4085,cliente4085@exemplo.com,Chile
4086,Cliente 4086,cliente4086@exemplo.com,Portugal
4087,Cliente 4087,cliente4087@exemplo.com,Argentina
4088,Cliente 4088,cliente4088@exemplo.com,Portugal
4089,Cliente 4089,cliente4089@exemplo.com,Espanha
4090,Cliente 4090,cliente4090@exemplo.com,Brasil
4091,Cliente 4091,cliente4091@exemplo.com,EUA
4092,Cliente 4092,cliente4092@exemplo.com,EUA
4093,Cliente 4093,cliente4093@exemplo.com,Colômbia
4094,Cliente 4094,cliente4094@exemplo.com,Argentina
4095,Cliente 4095,cliente4095@exemplo.com,EUA
4096,Cliente 4096,cliente4096@exemplo.com,Espanha
4097,Cliente 4097,cliente4097@exemplo.com,Espanha
4098,Cliente 4098,cliente4098@exemplo.com,Canadá
4099,Cliente 4099,cliente4099@exemplo.com,Espanha
4100,Cliente 4100,cliente4100@exemplo.com,EUA
4101,Cliente 4101,cliente4101@exemplo.com,Peru
4102,Cliente 4102,cliente4102@exemplo.com,Portugal
4103,Cliente 4103,cliente4103@exemplo.com,EUA
4104,Cliente 4104,cliente4104@exemplo.com,Portugal
4105,Cliente 4105,cliente4105@exemplo.com,Argentina
4106,Cliente 4106,cliente4106@exemplo.com,Peru
4107,Cliente 4107,cliente4107@exemplo.com,Chile
4108,Cliente 4108,cliente4108@exemplo.com,Portugal
4109,Cliente 4109,cliente4109@exemplo.com,Canadá
4110,Cliente 4110,cliente4110@exemplo.com,EUA
4111,Cliente 4111,cliente4111@exemplo.com,Espanha
4112,Cliente 4112,cliente4112@exemplo.com,Colômbia
4113,Cliente 4113,cliente4113@exemplo.com,Portugal
4114,Cliente 4114,cliente4114@exemplo.com,Colômbia
4115,Cliente 4115,cliente4115@exemplo.com,Argentina
4116,Cliente 4116,cliente4116@exemplo.com,Espanha
4117,Cliente 4117,cliente4117@exemplo.com,Portugal
4118,Cliente 4118,cliente4118@exemplo.com,Espanha
4119,Cliente 4119,cliente4119@exemplo.com,Brasil
4120,Cliente 4120,cliente4120@exemplo.com,Chile
4121,Cliente 4121,cliente4121@exemplo.com,Portugal
4122,Cliente 4122,cliente4122@exemplo.com,EUA
4123,Cliente 4123,cliente4123@exemplo.com,Brasil
4124,Cliente 4124,cliente4124@exemplo.com,Espanha
4125,Cliente 4125,cliente4125@exemplo.com,Argentina
4126,Cliente 4126,cliente4126@exemplo.com,Colômbia
4127,Cliente 4127,cliente4127@exemplo.com,Chile
4128,Cliente 4128,cliente4128@exemplo.com,EUA
4129,Cliente 4129,cliente4129@exemplo.com,Colômbia
4130,Cliente 4130,cliente4130@exemplo.com,Peru
4131,Cliente 4131,cliente4131@exemplo.com,Peru
4132,Cliente 4132,cliente4132@exemplo.com,EUA
4133,Cliente 4133,cliente4133@exemplo.com,Espanha
4134,Cliente 4134,cliente4134@exemplo.com,Canadá
4135,Cliente 4135,cliente4135@exemplo.com,Canadá
4136,Cliente 4136,cliente4136@exemplo.com,Colômbia
4137,Cliente 4137,cliente4137@exemplo.com,México
4138,Cliente 4138,cliente4138@exemplo.com,Argentina
4139,Cliente 4139,cliente4139@exemplo.com,Canadá
4140,Cliente 4140,cliente4140@exemplo.com,Colômbia
4141,Cliente 4141,cliente4141@exemplo.com,Chile
4142,Cliente 4142,cliente4142@exemplo.com,Canadá
4143,Cliente 4143,cliente4143@exemplo.com,Argentina
4144,Cliente 4144,cliente4144@exemplo.com,EUA
4145,Cliente 4145,cliente4145@exemplo.com,Espanha
4146,Cliente 4146,cliente4146@exemplo.com,Espanha
4147,Cliente 4147,cliente4147@exemplo.com,Colômbia
4148,Cliente 4148,cliente4148@exemplo.com,Chile
4149,Cliente 4149,cliente4149@exemplo.com,Espanha
4150,Cliente 4150,cliente4150@exemplo.com,Espanha
4151,Cliente 4151,cliente4151@exemplo.com,Brasil
4152,Cliente 4152,cliente4152@exemplo.com,EUA
4153,Cliente 4153,cliente4153@exemplo.com,Peru
4154,Cliente 4154,cliente4154@exemplo.com,Chile
4155,Cliente 4155,cliente4155@exemplo.com,Colômbia
4156,Cliente 4156,cliente4156@exemplo.com,Canadá
4157,Cliente 4157,cliente4157@exemplo.com,Espanha
4158,Cliente 4158,cliente4158@exemplo.com,Colômbia
4159,Cliente 4159,cliente4159@exemplo.com,Canadá
4160,Cliente 4160,cliente4160@exemplo.com,Espanha
4161,Cliente 4161,cliente4161@exemplo.com,Argentina
4162,Cliente 4162,cliente4162@exemplo.com,Espanha
4163,Cliente 4163,cliente4163@exemplo.com,Canadá
4164,Cliente 4164,cliente4164@exemplo.com,México
4165,Cliente 4165,cliente4165@exemplo.com,Canadá
4166,Cliente 4166,cliente4166@exemplo.com,Colômbia
4167,Cliente 4167,cliente4167@exemplo.com,Argentina
4168,Cliente 4168,cliente4168@exemplo.com,Argentina
4169,Cliente 4169,cliente4169@exemplo.com,Canadá
4170,Cliente 4170,cliente4170@exemplo.com,Brasil
4171,Cliente 4171,cliente4171@exemplo.com,México
4172,Cliente 4172,cliente4172@exemplo.com,Brasil
4173,Cliente 4173,cliente4173@exemplo.com,Argentina
4174,Cliente 4174,cliente4174@exemplo.com,Portugal
4175,Cliente 4175,cliente4175@exemplo.com,Espanha
4176,Cliente 4176,cliente4176@exemplo.com,Chile
4177,Cliente 4177,cliente4177@exemplo.com,Chile
4178,Cliente 4178,cliente4178@exemplo.com,Peru
4179,Cliente 4179,cliente4179@exemplo.com,Chile
4180,Cliente 4180,cliente4180@exemplo.com,México
4181,Cliente 4181,cliente4181@exemplo.com,Argentina
4182,Cliente 4182,cliente4182@exemplo.com,Chile
4183,Cliente 4183,cliente4183@exemplo.com,Chile
4184,Cliente 4184,cliente4184@exemplo.com,Argentina
4185,Cliente 4185,cliente4185@exemplo.com,México
4186,Cliente 4186,cliente4186@exemplo.com,EUA
4187,Cliente 4187,cliente4187@exemplo.com,Canadá
4188,Cliente 4188,cliente4188@exemplo.com,Argentina
4189,Cliente 4189,cliente4189@exemplo.com,Argentina
4190,Cliente 4190,cliente4190@exemplo.com,Colômbia
4191,Cliente 4191,cliente4191@exemplo.com,Canadá
4192,Cliente 4192,cliente4192@exemplo.com,Colômbia
4193,Cliente 4193,cliente4193@exemplo.com,Colômbia
4194,Cliente 4194,cliente4194@exemplo.com,Chile
4195,Cliente 4195,cliente4195@exemplo.com,Canadá
4196,Cliente 4196,cliente4196@exemplo.com,EUA
4197,Cliente 4197,cliente4197@exemplo.com,EUA
4198,Cliente 4198,cliente4198@exemplo.com,EUA
4199,Cliente 4199,cliente4199@exemplo.com,México
4200,Cliente 4200,cliente4200@exemplo.com,Argentina
4201,Cliente 4201,cliente4201@exemplo.com,Espanha
4202,Cliente 4202,cliente4202@exemplo.com,Peru
4203,Cliente 4203,cliente4203@exemplo.com,Brasil
4204,Cliente 4204,cliente4204@exemplo.com,Brasil
4205,Cliente 4205,cliente4205@exemplo.com,Peru
4206,Cliente 4206,cliente4206@exemplo.com,Portugal
4207,Cliente 4207,cliente4207@exemplo.com,Peru
4208,Cliente 4208,cliente4208@exemplo.com,Colômbia
4209,Cliente 4209,cliente4209@exemplo.com,Portugal
4210,Cliente 4210,cliente4210@exemplo.com,México
4211,Cliente 4211,cliente4211@exemplo.com,EUA
4212,Cliente 4212,cliente4212@exemplo.com,Argentina
4213,Cliente 4213,cliente4213@exemplo.com,Brasil
4214,Cliente 4214,cliente4214@exemplo.com,México
4215,Cliente 4215,cliente4215@exemplo.com,Chile
4216,Cliente 4216,cliente4216@exemplo.com,Espanha
4217,Cliente 4217,cliente4217@exemplo.com,México
4218,Cliente 4218,cliente4218@exemplo.com,Portugal
4219,Cliente 4219,cliente4219@exemplo.com,Espanha
4220,Cliente 4220,cliente4220@exemplo.com,Portugal
4221,Cliente 4221,cliente4221@exemplo.com,EUA
4222,Cliente 4222,cliente4222@exemplo.com,Colômbia
4223,Cliente 4223,cliente4223@exemplo.com,Espanha
4224,Cliente 4224,cliente4224@exemplo.com,Peru
4225,Cliente 4225,cliente4225@exemplo.com,Chile
4226,Cliente 4226,cliente4226@exemplo.com,Canadá
4227,Cliente 4227,cliente4227@exemplo.com,Peru
4228,Cliente 4228,cliente4228@exemplo.com,Chile
4229,Cliente 4229,cliente4229@exemplo.com,Brasil
4230,Cliente 4230,cliente4230@exemplo.com,Brasil
4231,Cliente 4231,cliente4231@exemplo.com,Argentina
4232,Cliente 4232,cliente4232@exemplo.com,Brasil
4233,Cliente 4233,cliente4233@exemplo.com,Chile
4234,Cliente 4234,cliente4234@exemplo.com,Brasil
4235,Cliente 4235,cliente4235@exemplo.com,Colômbia
4236,Cliente 4236,cliente4236@exemplo.com,Colômbia
4237,Cliente 4237,cliente4237@exemplo.com,EUA
4238,Cliente 4238,cliente4238@exemplo.com,Colômbia
4239,Cliente 4239,cliente4239@exemplo.com,Chile
4240,Cliente 4240,cliente4240@exemplo.com,Argentina
4241,Cliente 4241,cliente4241@exemplo.com,México
4242,Cliente 4242,cliente4242@exemplo.com,EUA
4243,Cliente 4243,cliente4243@exemplo.com,Canadá
4244,Cliente 4244,cliente4244@exemplo.com,Chile
4245,Cliente 4245,cliente4245@exemplo.com,Brasil
4246,Cliente 4246,cliente4246@exemplo.com,Brasil
4247,Cliente 4247,cliente4247@exemplo.com,Chile
4248,Cliente 4248,cliente4248@exemplo.com,México
4249,Cliente 4249,cliente4249@exemplo.com,Colômbia
4250,Cliente 4250,cliente4250@exemplo.com,Colômbia
4251,Cliente 4251,cliente4251@exemplo.com,Canadá
4252,Cliente 4252,cliente4252@exemplo.com,Canadá
4253,Cliente 4253,cliente4253@exemplo.com,México
4254,Cliente 4254,cliente4254@exemplo.com,EUA
4255,Cliente 4255,cliente4255@exemplo.com,México
4256,Cliente 4256,cliente4256@exemplo.com,Espanha
4257,Cliente 4257,cliente4257@exemplo.com,Canadá
4258,Cliente 4258,cliente4258@exemplo.com,Argentina
4259,Cliente 4259,cliente4259@exemplo.com,Colômbia
4260,Cliente 4260,cliente4260@exemplo.com,México
4261,Cliente 4261,cliente4261@exemplo.com,Colômbia
4262,Cliente 4262,cliente4262@exemplo.com,Canadá
4263,Cliente 4263,cliente4263@exemplo.com,Peru
4264,Cliente 4264,cliente4264@exemplo.com,Peru
4265,Cliente 4265,cliente4265@exemplo.com,México
4266,Cliente 4266,cliente4266@exemplo.com,Espanha
4267,Cliente 4267,cliente4267@exemplo.com,Colômbia
4268,Cliente 4268,cliente4268@exemplo.com,Colômbia
4269,Cliente 4269,cliente4269@exemplo.com,Argentina
4270,Cliente 4270,cliente4270@exemplo.com,Chile
4271,Cliente 4271,cliente4271@exemplo.com,Portugal
4272,Cliente 4272,cliente4272@exemplo.com,Argentina
4273,Cliente 4273,cliente4273@exemplo.com,Brasil
4274,Cliente 4274,cliente4274@exemplo.com,México
4275,Cliente 4275,cliente4275@exemplo.com,Argentina
4276,Cliente 4276,cliente4276@exemplo.com,EUA
4277,Cliente 4277,cliente4277@exemplo.com,EUA
4278,Cliente 4278,cliente4278@exemplo.com,Colômbia
4279,Cliente 4279,cliente4279@exemplo.com,Canadá
4280,Cliente 4280,cliente4280@exemplo.com,Portugal
4281,Cliente 4281,cliente4281@exemplo.com,Portugal
4282,Cliente 4282,cliente4282@exemplo.com,Peru
4283,Cliente 4283,cliente4283@exemplo.com,Argentina
4284,Cliente 4284,cliente4284@exemplo.com,Portugal
4285,Cliente 4285,cliente4285@exemplo.com,Argentina
4286,Cliente 4286,cliente4286@exemplo.com,Colômbia
4287,Cliente 4287,cliente4287@exemplo.com,Argentina
4288,Cliente 4288,cliente4288@exemplo.com,Canadá
4289,Cliente 4289,cliente4289@exemplo.com,Argentina
4290,Cliente 4290,cliente4290@exemplo.com,Brasil
4291,Cliente 4291,cliente4291@exemplo.com,México
4292,Cliente 4292,cliente4292@exemplo.com,Portugal
4293,Cliente 4293,cliente4293@exemplo.com,Brasil
4294,Cliente 4294,cliente4294@exemplo.com,Chile
4295,Cliente 4295,cliente4295@exemplo.com,Portugal
4296,Cliente 4296,cliente4296@exemplo.com,Colômbia
4297,Cliente 4297,cliente4297@exemplo.com,Espanha
4298,Cliente 4298,cliente4298@exemplo.com,Canadá
4299,Cliente 4299,cliente4299@exemplo.com,Argentina
4300,Cliente 4300,cliente4300@exemplo.com,México
4301,Cliente 4301,cliente4301@exemplo.com,Peru
4302,Cliente 4302,cliente4302@exemplo.com,Colômbia
4303,Cliente 4303,cliente4303@exemplo.com,Portugal
4304,Cliente 4304,cliente4304@exemplo.com,Colômbia
4305,Cliente 4305,cliente4305@exemplo.com,Colômbia
4306,Cliente 4306,cliente4306@exemplo.com,Peru
4307,Cliente 4307,cliente4307@exemplo.com,Argentina
4308,Cliente 4308,cliente4308@exemplo.com,Chile
4309,Cliente 4309,cliente4309@exemplo.com,Colômbia
4310,Cliente 4310,cliente4310@exemplo.com,Espanha
4311,Cliente 4311,cliente4311@exemplo.com,Colômbia
4312,Cliente 4312,cliente4312@exemplo.com,Chile
4313,Cliente 4313,cliente4313@exemplo.com,Espanha
4314,Cliente 4314,cliente4314@exemplo.com,Chile
4315,Cliente 4315,cliente4315@exemplo.com,EUA
4316,Cliente 4316,cliente4316@exemplo.com,Peru
4317,Cliente 4317,cliente4317@exemplo.com,Brasil
4318,Cliente 4318,cliente4318@exemplo.com,Colômbia
4319,Cliente 4319,cliente4319@exemplo.com,EUA
4320,Cliente 4320,cliente4320@exemplo.com,Canadá
4321,Cliente 4321,cliente4321@exemplo.com,EUA
4322,Cliente 4322,cliente4322@exemplo.com,Brasil
4323,Cliente 4323,cliente4323@exemplo.com,Colômbia
4324,Cliente 4324,cliente4324@exemplo.com,Brasil
4325,Cliente 4325,cliente4325@exemplo.com,Espanha
4326,Cliente 4326,cliente4326@exemplo.com,México
4327,Cliente 4327,cliente4327@exemplo.com,Espanha
4328,Cliente 4328,cliente4328@exemplo.com,Chile
4329,Cliente 4329,cliente4329@exemplo.com,Canadá
4330,Cliente 4330,cliente4330@exemplo.com,Peru
4331,Cliente 4331,cliente4331@exemplo.com,Portugal
4332,Cliente 4332,cliente4332@exemplo.com,Brasil
4333,Cliente 4333,cliente4333@exemplo.com,Portugal
4334,Cliente 4334,cliente4334@exemplo.com,Colômbia
4335,Cliente 4335,cliente4335@exemplo.com,Chile
4336,Cliente 4336,cliente4336@exemplo.com,Chile
4337,Cliente 4337,cliente4337@exemplo.com,Colômbia
4338,Cliente 4338,cliente4338@exemplo.com,Canadá
4339,Cliente 4339,cliente4339@exemplo.com,Canadá
4340,Cliente 4340,cliente4340@exemplo.com,Argentina
4341,Cliente 4341,cliente4341@exemplo.com,México
4342,Cliente 4342,cliente4342@exemplo.com,Portugal
4343,Cliente 4343,cliente4343@exemplo.com,Argentina
4344,Cliente 4344,cliente4344@exemplo.com,Peru
4345,Cliente 4345,cliente4345@exemplo.com,Brasil
4346,Cliente 4346,cliente4346@exemplo.com,EUA
4347,Cliente 4347,cliente4347@exemplo.com,Peru
4348,Cliente 4348,cliente4348@exemplo.com,Canadá
4349,Cliente 4349,cliente4349@exemplo.com,Espanha
4350,Cliente 4350,cliente4350@exemplo.com,EUA
4351,Cliente 4351,cliente4351@exemplo.com,Portugal
4352,Cliente 4352,cliente4352@exemplo.com,Portugal
4353,Cliente 4353,cliente4353@exemplo.com,Canadá
4354,Cliente 4354,cliente4354@exemplo.com,Canadá
4355,Cliente 4355,cliente4355@exemplo.com,Argentina
4356,Cliente 4356,cliente4356@exemplo.com,Argentina
4357,Cliente 4357,cliente4357@exemplo.com,Chile
4358,Cliente 4358,cliente4358@exemplo.com,Chile
4359,Cliente 4359,cliente4359@exemplo.com,México
4360,Cliente 4360,cliente4360@exemplo.com,Peru
4361,Cliente 4361,cliente4361@exemplo.com,Portugal
